"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"284","1981-08",0.116736498775712,0.916300949972736,-0.031347202626185,0.875876551383509,0.534363081366867,0.332794218420087,-0.294750504782989,-0.336256172018595,0.954273680347815,0.669628567094255,1.03749570211457,1.52245431772706,2.12598763289013,0.519559913780056,-0.98034289733459,1.66322922780072,0.481038245927221,0.096134015147155,-0.00210818099348166,0.855339769210566,0.527404868340063,1.07326902098224,1.20674917069908,-0.519705185914732,-0.0543910706699663,0.398402683044734,0.679231175466588,1.33404721772569,0.585868963134916,1.1989820075388,-1.58316791371295,0.0199932478928905,0.94639313166612,0.582104492333383,0.713221995561012,0.403673768945763,1.08044058292776,-1.50706838066134,0.711237113531238,0.722428404418122,0.726336504114639,0.778221706121645,0.683975976470311,2.26524232406365,0.424369609208655,0.904621875929646,0.200002828066431,NA
"285","1981-09",0.175994801254275,1.19043057538723,0.399591226044866,1.18921694430636,0.662623709306786,0.420315713949887,-0.440257530053179,0.412919480188268,0.961967777380323,0.90571331827,1.04206822802494,1.45155964272231,2.21268397290952,0.464179617410778,-0.807567169686729,1.66469629626697,0.764755444326639,0.400180394802669,0.48689491856367,1.01949802888877,0.529316711987706,1.0461770059612,1.33687994467518,-0.346442966635936,0.606008978106987,0.852280294984803,1.17383869362057,1.29488562411841,0.748499438400555,1.17744540376637,-0.981335950077028,0.52612257050255,1.47861022428467,0.934460910672636,0.746526372246712,0.274414271245551,1.00266232245841,-1.413081092369,0.88893963053236,1.16168819216241,0.610356757742567,0.882426845050003,0.880564050740904,2.75129285163449,0.417514723325118,0.774086360099241,0.601749609221452,NA
"286","1981-10",0.121881375458082,1.00755935970809,0.164804497339355,0.862476378851654,1.13738335936518,0.334299709201691,-0.39370768026101,0.466933338043122,0.944315425261448,1.12803519633915,1.34691499757945,1.4051210785003,2.29723832481421,0.0258637513384549,-0.973121829475617,1.59728403503801,0.851764876851177,0.570736520973581,0.484561108220789,0.465679450479517,0.143704292335786,1.00311343897039,1.31018131893347,-0.278371372101147,0.232322997366513,0.977590951256286,1.29100765948905,0.745964650720045,1.4417719066878,1.01025517968069,-1.32715139398001,0.643707289585535,1.27124857001088,0.599986640147499,1.11934350810281,0.129433114472562,0.629898203037777,-1.51774066397222,0.839196710931474,1.02768723974616,0.499388069587664,-0.477210280154835,0.204527696771941,2.43293103687745,0.503887516211078,1.05271924095481,0.669090624843409,NA
"287","1981-11",-0.331405492743155,0.730122461481739,0.0514316389739561,0.471815209559126,1.28869163451404,0.671358010288636,-0.16993641026176,0.64843755111684,1.51626269898492,1.24765940263881,1.4898388303876,1.64908961585863,2.36766294956394,0.343187916287847,-1.65151544346518,1.74861536440912,0.974290046939162,0.3443726322256,0.188677540175001,-0.247864765261033,-0.535921809257783,0.785073525857766,1.42594551977026,-0.0885134926286511,-0.397045427419306,0.612395905462422,1.82261231429594,1.18821137750754,1.52770752716065,1.37872782344528,-2.00198383976642,0.980307970091799,0.962246645926894,1.1572396282399,1.11339127360523,0.203194696429861,0.880808920274848,-2.16591764396539,0.913378873005593,1.02740707409499,0.75888130820803,-1.39717558538014,-0.119775034386518,0.886231803496305,0.509620111892592,1.00382599450309,0.598797632643252,NA
"288","1981-12",0.390130175607172,0.953684782271442,0.16281611893815,0.733413824836472,1.40878037617353,0.451576057773473,0.278664795993864,1.47189141242452,1.46933600960346,1.63370324815384,1.67670973930383,1.32084088057492,2.43841288554051,0.20441738096465,-0.701204846472796,1.77601432760088,0.535171106630215,0.981058979771507,0.879716896921172,0.260389020697963,-0.00972915472462275,0.473898710505295,0.780246319762265,-0.0230151815491787,-0.199594383426461,1.08872466091823,1.92989442133366,1.44284838950386,1.80031805566917,1.60090026004867,-0.719806911801933,0.836434976613629,1.0135463435468,1.13494271627479,1.00081897485066,-0.172491138863066,1.07406288225882,-0.549058242175224,0.888027507614272,1.32350876296161,0.746422379040564,-1.14686820831976,0.496382616252867,0.959030890095055,0.768663271337896,1.10220919868606,0.476935518424992,NA
"289","1982-01",0.490706526079124,0.468989056303123,0.468362338281927,0.581615429984003,1.12076756821669,-0.251017930012515,0.354559471587419,1.74706960821186,-0.113771867149277,1.68245776417308,1.64023644502819,1.25098121514617,2.29898199247054,-0.746805374992487,-0.396163312277969,1.55122412372621,0.629739279265562,1.03793904040658,1.23918160280787,0.170042740036756,0.149192105427808,0.60334381578131,0.911933620472003,0.0208174238192161,-0.263584806400421,1.42040591132372,1.89306941157893,1.48695778503509,1.68541554898427,1.51978957813113,-0.506368706100866,0.490780978741345,0.897715872740008,0.910270940257197,0.697776452902334,-0.523287178767412,1.20197490211195,0.0116038467284268,0.633064772796353,1.30696331172562,0.669499396065262,-0.893595598127814,0.591342998533433,0.937247896090824,0.361399250074056,0.969842469029178,0.511146384002496,NA
"290","1982-02",0.926914897299649,0.41605522976778,0.346666790919735,0.271585738365004,0.97050104628109,-0.331525454710523,0.0670849397462674,1.69225702720642,-0.978011419069054,1.56407376275745,1.54319022708656,1.07683539525124,2.16208334236649,-0.381658964175867,-0.267268014874959,1.47220403414429,0.742003408639553,0.97149266086055,1.1755586683302,-0.207533348618566,0.0741164396369816,0.797938559365013,1.10043572286101,0.301915332239312,-0.293927644408387,1.29043820702043,1.63152413529561,1.27147504525592,1.62250686285908,1.30023796620637,-0.385948707734733,0.452289439880398,0.718876872291357,1.00908182549016,0.529231667789861,-0.611949063206044,1.06799028013592,0.248484928456639,0.633650424739656,1.24415646343637,0.588456930474021,-1.10057993976508,0.415189272110615,0.692006757496891,0.0899016038169073,0.742688460744873,0.487621498576464,NA
"291","1982-03",1.16667712257619,0.491428624725395,0.395240464001824,0.0339278655855499,0.649745514642037,-0.235165158026621,-0.22443231811763,1.54463328643048,-0.389688504908306,1.22131887198703,1.07936861872803,0.631087427085141,1.9818622757269,-0.014308361016736,-0.307935116274161,1.26400396729827,0.731632184763202,0.753611720998058,1.04780502068369,-0.206705918148419,0.0416284458424592,0.73233761745908,0.640138565811381,0.264130916867813,-0.172061594635575,1.12141639307926,1.85351516698536,0.930934791564701,1.31054078779722,1.03533330682528,-0.398547864273974,0.268036021018045,0.521785193051308,1.20153986335752,-0.0160686448096441,-0.514500804920294,0.671075872044563,-0.0878803520983024,0.451766902629892,1.09191957917252,0.424501409997657,-0.99906394622301,0.0983960951573058,1.03902619763424,-0.09140314478719,0.430684610106166,0.225404435001795,NA
"292","1982-04",0.835911996285419,0.594451412062229,0.431935703930496,0.175518261670072,0.579719006253654,0.189134996766596,0.124962623976754,1.53213903759615,-0.401791768086626,1.14386842545405,0.996328415524672,0.664538966303493,2.04933136552068,0.539153896243617,-0.798466168614101,1.57313873994234,0.883480273773142,0.609834812343203,0.900217880880026,-0.0852184459651618,0.16399467843364,0.653704789025192,0.465356423355384,0.292360424760888,-0.228583470547088,0.969983383901137,1.96373611688614,1.09581662795525,1.19151494248469,1.20452263928397,-0.701624336547422,0.407092499050027,0.416853777025709,1.39961765853625,0.0614503869482426,-0.340107984645225,0.804142084382022,-0.245030935681174,0.551045491303733,1.11794275357338,0.575466333297624,-1.05965568318336,0.241484257652261,1.1453027809809,0.407989148183164,0.666047074099378,0.107207723389131,NA
"293","1982-05",0.530275567958976,0.411685696952681,0.52507917259642,-0.215420796419563,0.551862621923985,0.104269813591971,0.459686734009961,1.02613863644518,-0.495533430834364,1.38316569275188,0.886354129570164,0.717101902435524,1.97153531063321,0.720911201761381,-0.720843470627025,1.99312186708166,1.12622261424383,0.250898275545626,0.357741962474092,-0.432066632776365,0.147518256234244,0.0517464909697585,-0.128292567864065,0.26677721482229,-0.311785465546617,0.39458179653139,1.71822752540273,1.0179827181697,1.23506753506338,1.05581703582517,-0.89943736388271,-0.00875405973226377,-8.74111249208817e-05,1.61594550268509,-0.0428700332770986,-0.108368403152174,0.838059610280491,-0.484774949115883,0.184024817558753,1.11383004568098,0.875681336559664,-1.22146809904574,0.0186256382899091,1.15354528115656,0.230997542070199,0.53679978483002,-0.0321321350601863,NA
"294","1982-06",0.0483508654517637,0.365924942990605,0.664368362498019,-0.531194930128251,0.553719143367385,-0.111632941234309,0.525312469841763,1.30879637234297,-0.507574156162664,1.5813830558248,0.775840987047581,0.607076903066971,1.84455786123876,0.752934894017485,-0.695114490679588,1.27853003308014,0.844378220588983,0.280941166856186,0.726486586986628,-0.764690601374011,-0.0401943398724212,0.262410951034614,0.077550910477584,0.235303745773021,-0.414513294760298,0.801983918238404,1.96800780161879,1.02491959553217,1.06262173478586,1.20510291487178,-0.849906064065775,0.467234156959875,-0.0974165422442176,1.44295385316202,0.17835101819427,-0.440701263127573,0.547075038896224,-0.355439141811528,0.304103745356464,0.908591034224046,0.1591698036845,-1.41406924254867,-0.0622301678587366,0.854250124522617,0.255696256265289,0.840463609372097,0.214096065289995,NA
"295","1982-07",-0.0554199423706322,0.265169274541303,0.358145483210104,-0.033926517127507,0.438096990417264,0.0239843361373531,0.856908194071735,1.11181989549996,-0.473529951039998,0.488736762509867,0.386039834475223,0.122921458557125,1.25674202536791,0.674571554878476,-0.611616613326045,0.557318570357441,0.895668597925049,0.244710495835552,0.81016891343253,-0.379543265330056,0.150756763802867,-0.102546617715826,-0.263497205588586,0.497928313457995,-0.624177641701857,0.843816217175104,1.68391576924718,0.724397337190861,0.873178743735292,0.785320558119542,-0.906930648742762,0.784866248750793,-0.00111408604862635,1.19549353851942,-0.19372839296611,-0.558844257604695,-0.113167554718399,-0.286524191980516,0.329285390348098,1.1721433158195,-0.33947766748417,-1.45178478192125,-0.0410918681768807,0.708532211027648,0.337447684613104,1.0441334743406,0.0859700307777529,NA
"296","1982-08",0.272388904517456,0.643025299536096,0.40157116187898,0.111726611384682,0.542128345410433,0.060693221333995,0.576855501647087,1.35597188072311,-0.460686045520712,0.307832994215336,0.182784610025704,0.362943913495481,0.783123035149956,0.69371936731039,-0.615464636798194,0.503984897409958,1.37052162442775,0.35472984638255,1.02913971794279,0.149771861916043,0.100788013986474,0.467549556938298,0.12761693495756,0.302399201295411,-0.466199517159418,1.07847775283613,1.78275280653086,0.328460780576517,0.737836880536904,0.568330381496457,-0.944064279472021,0.90176515917754,0.197345598527216,1.02352880651458,0.0673075059554319,-0.477239558061737,-0.47451863119478,-0.251386616243877,0.519165743383839,1.04238422063483,-0.120609529518869,-0.697842950643966,-0.317563937831963,0.537301441388471,0.40745121948204,0.943580469188982,0.461057371230264,NA
"297","1982-09",0.213605245044058,0.446409551673415,-0.143461848560115,-0.511223630505482,0.454591416472524,-0.120750466703245,0.49119178152328,0.898961728984837,-0.255418247877623,-0.25797861591887,-0.213397710390995,0.270301068854494,0.700936487113637,0.684882530206769,-0.605343354885722,0.757679586980253,1.35321141316507,0.18295485142258,0.589937327947832,-0.301847172790503,-0.23766304730871,-0.0338557701814826,-0.0769244038736674,0.0532883373049507,-0.792669338582356,0.591200076995935,1.30425987678363,0.263049465406853,0.524114472781805,0.517522132132887,-1.25736856102047,0.314401583416632,-0.316451165417431,0.559443060317786,-0.122269996319607,0.00736504479515836,-0.717278761365035,-0.165239810060743,0.215107007275411,0.489328628357459,0.238161480647266,-0.857337339360434,-0.6602280781113,-0.245882106118633,0.379481087671714,0.732156693887341,0.11309789660507,NA
"298","1982-10",0.505778749679264,0.113831343079505,-0.308428639757127,-0.247392952484827,0.407529244368169,-0.139422206809458,0.00919497971234077,0.626062297160466,-0.21686715810811,-1.07136378274233,-0.567972833222967,-0.00555262412322979,-0.0323881856896672,0.651862787050828,-0.239811525329159,0.071491885917918,1.47110952714531,0.25244660184133,0.88406408146808,-0.000197045729219369,-0.284458415731078,-0.00429614656867066,-0.320715556774455,0.416552437976094,-0.481743842741054,0.849684737230603,0.72396328731587,-0.452163215613295,0.229593877237094,-0.11446798074013,-1.268860832641,0.115409788172051,-0.387526504148669,0.25792259726216,-0.452975253624756,-0.15291604951715,-1.36691970648036,-0.220940785233001,-0.080049310549667,0.249773633149228,-0.240973894912505,-0.264755637285682,-1.04404417870366,0.135341877093245,0.389357738964812,0.243462528160441,-0.0478926225253613,NA
"299","1982-11",0.88020568174826,0.288317862228691,-0.662367131806344,-0.61798324901925,0.279428668690283,-0.723135207387914,-0.44947754993158,0.627350108204396,-0.749782753724429,-1.46021877266877,-0.892143634651615,-0.270685295164331,-0.139228434190535,0.685690435176571,0.418914955408688,0.190498146255208,1.43719329960891,0.716731384761862,1.6423409935227,-0.0455221529543162,-0.410185584964035,0.438659193506185,0.32161387333097,0.332231797707863,0.101494017237969,1.47697894465655,0.0826052270437546,-1.07110819749613,0.138979057125747,-0.641695467900179,-0.147459326325951,-0.876579797572715,-0.615526907056141,-0.124557927240131,-0.638942180268496,-0.094234689451829,-1.87189266296602,0.442929514197799,-0.640129377522525,-0.210885714278772,-0.371833017299314,0.13736793206537,-1.2334679148133,0.674489639307323,-0.0736495156700876,-0.436400395311589,0.314870070683303,NA
"300","1982-12",0.392702651277819,-0.00215322868590342,-0.7697068365307,-0.834810215492602,0.11434397039637,-0.859213636042673,-0.637236605648508,-0.154666687331021,-0.955092872962749,-1.79286857365814,-1.03178539942099,0.0885472668042933,-0.54925257498398,0.561352644787393,-0.269099783931979,-0.152973614689945,1.68452589627681,0.497290246155876,1.38198825291224,-0.23858813445033,-0.862518232057225,0.818224471944047,0.984567141340358,0.292422053211083,0.00349676645372327,1.36731723914469,-0.43834314590558,-1.29129530229675,0.0446001125370202,-0.902454738931479,-1.32637810975985,-1.29774168964906,-0.965243925380293,-0.316552374806211,-0.665788260612523,0.216628992780097,-1.96926990175065,-0.773816509632002,-0.958390255639632,-0.482487064335726,-0.412004015549382,0.38268837957228,-1.40867849514014,0.388613276239624,-0.698670937165089,-0.878004983828949,0.550544239916724,NA
"301","1983-01",-0.374145680027349,-0.0633329800093636,-1.07927451540204,-0.807919276891156,0.370594982751432,-1.02720389840586,-0.437906649510859,-0.221736085481361,-0.572691604486646,-1.74303305047359,-0.873206458110208,0.302092721451671,-0.234270090645309,0.476845018573536,-0.631034163350428,0.364242743790625,1.84276967308149,0.247944419937226,1.30029031208583,-0.163977910305114,-0.966054034815598,1.12998956055203,1.11740591034057,0.503829950024394,-0.0951982750897234,1.34228835787092,-0.306765058210919,-0.830347900736726,0.112463154514254,-0.478274844684091,-1.34685405663081,-1.42825208202935,-1.14228931286837,-0.34709934571536,-0.276812806597836,0.697420875397362,-1.8470210550283,-1.17804676993975,-1.07724595962064,-0.594305923092823,-0.0949145911081616,0.155759681614986,-1.33649850820307,0.324180151735033,-0.745627848772259,-0.886255087484534,0.750882932069204,NA
"302","1983-02",-0.60567125602623,-0.0239773511129087,-0.673378447805473,-0.201918064173286,0.60237332497253,-1.04628978526904,-0.282780338781232,0.0625221475779301,-0.366904989165294,-1.18167418885795,-0.642445465158266,0.347532907113358,-0.245514636727352,0.204064531628831,-0.692634974730051,0.385444830882193,1.72333794543418,0.493170173539236,1.24089480925323,0.47271587715061,-0.500716373685365,0.743738052583571,0.851070718192948,-0.0418379502105388,-0.00269160029507414,1.39456774731328,-0.125451676743596,-0.613545872439079,0.415035564739005,-0.316250004090947,-1.24544543476033,-1.4960662899243,-0.796760352477642,-0.54162594529456,-0.132064787415655,0.77016798470013,-1.53494521888382,-1.17991993910708,-1.0767413613549,-0.54013958964415,-0.140220744630893,0.643499139879667,-0.66335359936338,0.878278722664468,-0.445038530729818,-0.69953461813113,0.687943796368549,NA
"303","1983-03",-1.09221990526768,-0.334170060677727,-0.881695969244668,-0.384734543112669,0.657010288091627,-1.33742776536638,0.315364979614156,0.279014873958299,-0.709096728563073,-1.13157982916978,-0.558550751529858,0.551164290801431,0.0407423543065228,-0.0187929151263625,-0.866288821139594,0.613059512952931,1.81511441337306,0.419383898133758,0.878433401423289,0.448489861090882,-0.441847965903519,0.646508590205511,1.09275061693805,0.253015493652487,-0.00975577304662777,1.05949071027282,-0.534372636026009,0.0197633014086938,0.394282805052018,0.0681939887163523,-0.669470912083647,-1.47477413574696,-1.22578763178152,-0.771171349969145,0.0505742919033781,0.749572210440358,-1.058685331433,-1.15584613259335,-1.13797443147151,-0.841907757270767,-0.155785406124333,0.692165236118944,-0.152641989751863,0.670814671462641,-0.576867944392879,-0.417212291901866,0.55525216366334,NA
"304","1983-04",-0.904461224358481,-0.620801388129376,-0.666443582095293,-0.68022835234584,0.965073843429881,-1.96316216639306,0.398245210931372,0.823336680064026,-0.57111694570933,-0.766301419183362,0.126070448280758,0.989882671241409,0.0393649358303553,-0.786103856666097,-0.530937292326151,0.406218615068736,1.75819026100734,1.06151671557675,1.33742626000168,0.315304361235175,-0.291538375674071,0.975542151631723,1.43282700217358,0.268169554789845,0.0691420305456673,1.44239952196752,-0.269811621397957,0.281342288934961,0.926448917198898,0.185602467955183,-0.515195048617241,-1.53776035130892,-1.36512038389164,-1.23917228035146,0.397801426177682,0.548769207128487,-0.978403910511473,-0.692242502547053,-1.33421348467819,-1.05170642184093,-0.111365039154297,0.623136706941734,-0.0370658742383319,0.704759413586522,-0.984628106250137,-0.668237909684921,0.949170252999482,NA
"305","1983-05",-0.817049974255395,-0.428767518844275,-0.629792313585285,-0.579175443068592,1.28715538559698,-1.87454321211394,0.469798406405469,1.35153839497194,-0.0169513230075301,-0.561621647928871,0.612050966886655,1.27121726816969,0.36934631600689,-0.973519620379761,-0.604233973001934,0.4336524630986,1.28858199922263,1.39592601276547,1.70175171525855,0.547583405508871,-0.12992865700043,1.20060740296901,1.59481172673186,0.113620852118548,0.119039319812895,1.75755410445364,0.0807842706379141,0.509191955024096,1.45450501858561,0.457563519386477,-0.258197900496031,-1.00195429413172,-1.04954570164031,-1.10560317489979,0.945571969809942,0.534425820407982,-0.799692220014307,-0.310484906511451,-1.07521708527015,-0.835880275435825,-0.144284242798382,0.645864843478241,0.244914661252902,0.445490074785132,-0.814398995906218,-0.26970320517696,1.25003099522389,NA
"306","1983-06",-0.512949547609478,0.119692807083189,-0.464147458483147,-0.34497622647274,1.02639025074681,-0.977954913906125,0.21873457363301,0.992864059124578,-0.00689843093674529,-0.746316177940797,0.368764459330293,0.908680449007323,0.101420881364435,-0.506584671553995,-0.613029983605525,0.757696261612009,1.50097325609612,1.29340453519551,1.46939890411564,0.420070959314159,-0.207554234280566,0.812990429035829,1.24675127909529,0.509884949014961,0.294922236886611,1.622843270015,-0.0770051428361943,0.275257128494506,1.33901488458124,0.0318208850706502,0.0733267524790831,-0.619524423166264,-0.7264318740875,0.283360344246373,0.587348998630173,0.633325442999616,-1.14254486329185,-0.35881144165062,-0.954422757780881,-0.312996366906447,0.000162336538540735,0.554929809750044,0.176278407022495,0.518032109602951,-0.694530376213574,-0.549499375210371,0.97277981757839,NA
"307","1983-07",-0.8009317881332,0.266371046101391,-1.06444720674145,-0.818845175147107,0.960838470740675,-0.683350258659517,0.00929121759493936,0.598449487986395,-0.0300820905906503,-1.0261353354429,0.138419682974249,0.837316473672482,0.00293299245965463,-0.220763888453677,-0.699419085501893,0.956874573633237,1.45939515463306,1.15789288069563,1.26123540473164,-0.08363225946535,-0.909347165901804,0.908815472355984,1.31032532143148,0.477940769559967,0.154495506114979,1.43996513696541,-0.567744505584688,0.337860905535372,1.3057300611833,0.0838120908790754,-0.0760734148771691,-0.489566211520177,-0.914543644406488,0.559296153983983,0.568939066342047,0.573645091520675,-1.11113456876359,-0.414282699609124,-1.21486221900487,-0.769987021516125,0.126589985254884,0.160501704370726,-0.240237528220378,0.20637415674396,-0.667916819267486,-0.742689734417374,0.967694222458629,NA
"308","1983-08",-0.484035075504454,-0.144221853295604,-0.968165788366533,-1.01692288759183,0.771037483756438,-0.70067656483394,-0.319862862945074,0.329278867472058,-0.0371723906267147,-0.519751706350748,0.159803754218411,0.187751076056,-0.380957568052915,-0.264326886129907,-0.381723844810974,0.34455901327011,0.998587640216889,1.21276747151397,1.00563137446131,-0.375423341327073,-0.756449415354945,0.475030744279044,0.93416411720322,0.54159709160151,0.161808698613266,1.14657672589883,-0.25611543140017,0.025395017992165,1.14112348810174,-0.494095123072054,0.0173907969567112,-0.245377985584168,-1.21217903254723,0.423587418267254,0.201148366412741,0.656604084342518,-1.09171684687904,-0.438797961858893,-1.13379176796695,-0.939707040789704,-0.346228451915394,-0.101975726259509,-0.166061279607413,0.555347125669171,-0.698035189157704,-0.617412394620418,0.608508010244592,NA
"309","1983-09",-0.664598275937682,-0.176060001346421,-0.88427092936578,-0.667742044692206,0.906782816690397,-0.548901593383852,-0.334991555788613,0.505531401243053,-0.210959235643271,-0.361490517106662,0.478686976559989,0.74290013159975,0.134911756342897,-0.202856763505197,-0.736462700801884,0.508817611564543,0.63156925419063,1.20552042662691,1.0775329134518,-0.2107794435148,-0.703150809774193,0.471654185382846,0.674327577614446,0.244139411862996,-0.00613789863759773,1.19887417958195,0.0278586323996239,0.443573880112595,1.2197864462415,-0.0547604298608932,-0.112439823217858,-0.268646159178367,-1.05044891894414,0.624674655853616,0.57136931046816,0.501671200552768,-0.685438878908974,-0.883712698032356,-1.07720384060299,-0.618441101824437,0.15199811375069,-0.00560096847802389,-0.150972008161669,0.119294420668953,-0.659298300494874,-0.600666658230569,0.624278044883871,NA
"310","1983-10",-1.16942265628275,-0.589341048524113,-1.16915246005988,-1.07797127244797,0.250062377769294,-0.72428095986632,-0.447001947503748,0.0551691339924316,-0.152500776190302,-0.355681092570875,0.172707779972771,0.834028190326543,0.430980358610917,-0.476613701881502,-1.11468020530993,1.08528774547718,1.06245322858594,0.765363414504348,0.391547189955425,-0.567713426739785,-0.82746337261173,0.548373177116952,0.606172911507427,0.418894355006512,-0.509227410466233,0.458848914481644,-0.142741360540565,0.523147327367614,0.671813673833259,-0.0290104702734056,-0.548429601622703,-0.477586126682835,-1.57963685668373,0.271558058281417,0.284411884139185,1.01966656559912,-0.503976327906591,-0.977846098160583,-1.15613511887561,-0.890652744759336,0.473040754459452,-0.460222588734315,-0.092662473670149,-0.716103915769355,-0.467831807246433,-0.668169493955719,0.568351284801952,NA
"311","1983-11",-1.13947039732061,-0.770967217508313,-1.20367339049698,-1.03918609986678,0.243339319825497,-0.709506188800359,-0.288710260011093,-0.0354415121106686,0.275928917863757,-0.357092016154006,0.285601517669192,0.59143093835036,0.550736678145372,-0.727276218335868,-0.788186155058201,0.901586991766747,0.920350523684442,0.389614067609224,-0.37921361770845,-0.765825070764954,-0.736294014073571,-0.302335471991162,-0.650107889861259,0.48401558666137,-1.02593615162425,-0.123538159450194,0.159492181880134,0.860421137663241,0.654770224615147,0.388764993391459,-1.68811356214652,-0.390059714233594,-1.44742769827654,0.188667387816214,0.307230021059735,1.0642726550645,-0.350737879261767,-0.354496730387994,-1.00972276738644,-0.742329134513222,0.223468758215065,-0.843995256617692,-0.259574845175482,-1.43953667905994,0.379303126249661,-0.53829005492555,-0.137767190785597,NA
"312","1983-12",-1.44465531199648,-0.994305549503512,-1.64522437209945,-1.84833214262678,-0.0141003304253469,-0.735951804433099,-0.690490236989224,-0.200842507222495,0.438356784029433,-0.635192761292724,0.125114234808367,0.340362599894043,0.690429320164727,-0.19100019744881,-0.709382198506134,1.01206215927416,0.895322477483908,-0.110298624604799,-0.880945464498118,-1.73661934208606,-1.30594754008878,-0.264566802851836,-0.550506972836704,0.565873560957472,-0.855406786324957,-0.798835574012053,-0.0724009701393937,0.617226713791688,0.260782697713689,0.323997072281456,-0.84669217937871,-0.539288935493501,-1.89043443786507,0.741131914455846,0.202979245594335,0.977505359071484,-0.538909699725641,-0.0781899540064381,-1.22438467935068,-0.989691759178742,0.329260534141908,-1.9002692336849,-1.10378738422787,-1.53155473972622,0.453289018390866,-0.646115714925363,-0.0170311451195402,NA
"313","1984-01",-1.02180629637755,-0.288227754193702,-1.71631448022445,-1.08492598595142,0.247520475150858,-0.260056313289712,-0.777528020554419,0.0983842748001664,0.247562293359825,-0.926556998594271,0.144695168723273,0.61122594722692,0.687695417307464,0.253307872966394,-0.28193311341521,0.961889224298671,0.809194149358103,0.557051800286001,0.0430054989524354,-0.737766225381888,-1.08665119200427,0.216376642922891,-0.238673170150338,0.273880928751467,-0.567535648555686,0.100883510215838,-0.145155177976852,0.495715885568146,0.653360325902925,0.331656168195225,-0.453354759323866,-0.29925347874253,-1.20243361484806,1.14196232091456,0.427348581002866,0.839791209079682,-0.652670236603912,0.332426014036679,-0.968557221347735,-0.604168522591846,0.414618459438,-1.16774900366934,-1.17057371354877,-1.23501178062052,0.398792867215918,-0.633809857876696,0.272764205382382,NA
"314","1984-02",-1.17384734848389,0.0237320616131549,-1.61737570465182,-1.21484677637052,0.440517670599407,0.126132851680555,-0.880582317717606,0.439981459480637,0.0532366519591902,-1.16629192336967,0.287961172975411,0.706704349292041,0.686083073834664,0.397196116146399,-0.335633374367886,1.06077993726924,1.05836818719098,0.471905135196924,0.0168566178894581,-0.896128429385822,-1.31947631043783,0.520926232820125,0.226155842567915,0.789888985548533,-0.383663878211498,0.0408512562604383,0.343554021608561,0.429965431100762,0.897650297935744,0.244798916112488,-0.611101052590779,0.326480629336881,-0.990849497615581,1.52792847973731,0.555754481019884,0.712964308519775,-0.911315753545534,0.112970602874301,-0.609653781164838,-0.252445628918752,0.506172894734909,-0.887321618097178,-1.4843213273996,-1.27303046100121,0.121292678929176,-0.681498697275965,0.402022387466965,NA
"315","1984-03",-0.664267267107516,0.338440660485641,-1.42253975312608,-1.15126342522406,0.170145704794896,1.03342998587687,-1.40032274107629,-0.0774027509061571,-0.0148114171741529,-1.21255928260159,-0.0645536630032652,0.231659584331575,0.303080795594756,0.76472222552304,0.0516849230313316,0.915305908136595,0.788838926840119,0.409124632338666,0.0577295065290274,-1.06308019956948,-1.37648957596657,0.104114511612155,-0.375433718235305,0.275522837978718,-0.47131105630642,0.0617634498941384,0.276606157310027,-0.344988352795292,0.571832695346802,-0.301452896981343,-0.978891428700068,0.714357951290719,-0.762516223269837,1.83151465231133,0.283842269478168,0.542120368741063,-1.3788167397233,0.487738301623627,-0.196107464245037,-0.0633946239581898,0.306500415748766,-0.96425676764678,-1.74737131669188,-1.43436068161986,0.491259625481762,-0.79049859797131,0.252462806823918,NA
"316","1984-04",-0.537216643159999,0.478152561698088,-1.23665835006071,-0.971025175279294,-0.218752730356234,1.30541886076099,-1.87611090491789,-0.480185907111938,0.442999064247741,-1.14099320668897,-0.63425181166501,-0.265749508092856,0.17262376221579,1.24054698596182,-0.141472661906095,0.80882727844023,0.757967174081646,-0.327063798012062,-0.561786348546358,-0.864109122543824,-1.53007188129209,-0.126725188544445,-0.795117633965514,0.532449434422449,-0.228977783965333,-0.51970017550135,-0.100969039652973,-0.78520840736386,0.0387567298487948,-0.58717469224176,-1.19093745857253,1.12619815268992,-0.712989835697013,2.02112039196953,-0.143456659019737,0.511654320686205,-1.6528667480827,0.263483263506473,-0.0558003869667314,-0.0991802520873993,0.0605787361954672,-0.499176171674705,-2.08352285316288,-1.3351815454942,0.948453167105215,-0.906032480792357,-0.174160726370156,NA
